Region,State,Pincode,Year,Quarter,Registered_user
Southern Region,Telangana,500055,2021,Q2,213471
Southern Region,Telangana,500037,2021,Q2,197484
Southern Region,Telangana,500039,2021,Q2,195017
Southern Region,Telangana,502032,2021,Q2,183754
Southern Region,Telangana,506002,2021,Q2,180657
Southern Region,Telangana,500013,2021,Q2,180244
Southern Region,Telangana,500072,2021,Q3,425197
Southern Region,Telangana,505001,2021,Q3,273576
Southern Region,Telangana,500018,2021,Q3,273534
Southern Region,Telangana,500008,2021,Q3,241011
Southern Region,Telangana,500055,2021,Q3,228448
Southern Region,Telangana,500037,2021,Q3,211348
Southern Region,Telangana,500039,2021,Q3,208214
Southern Region,Telangana,502032,2021,Q3,196266
Southern Region,Telangana,506002,2021,Q3,193005
Southern Region,Telangana,500013,2021,Q3,192437
Southern Region,Telangana,500072,2021,Q4,451595
Southern Region,Telangana,500018,2021,Q4,290965
Southern Region,Telangana,505001,2021,Q4,290945
Southern Region,Telangana,500008,2021,Q4,256260
Southern Region,Telangana,500055,2021,Q4,243565
Southern Region,Telangana,500037,2021,Q4,225355
Southern Region,Telangana,500039,2021,Q4,221494
Southern Region,Telangana,502032,2021,Q4,208820
Southern Region,Telangana,506002,2021,Q4,205418
Southern Region,Telangana,500013,2021,Q4,204597
Southern Region,Telangana,500072,2022,Q1,476073
Southern Region,Telangana,505001,2022,Q1,307339
Southern Region,Telangana,500018,2022,Q1,307198
Southern Region,Telangana,500008,2022,Q1,270516
Southern Region,Telangana,500055,2022,Q1,257896
Southern Region,Telangana,500037,2022,Q1,238487
Southern Region,Telangana,500039,2022,Q1,233903
Southern Region,Telangana,502032,2022,Q1,220570
Southern Region,Telangana,506002,2022,Q1,217091
Southern Region,Telangana,500013,2022,Q1,215918
Southern Region,Telangana,500072,2022,Q2,499269
Southern Region,Telangana,505001,2022,Q2,322881
Southern Region,Telangana,500018,2022,Q2,322687
Southern Region,Telangana,500008,2022,Q2,283921
Southern Region,Telangana,500055,2022,Q2,271404
Southern Region,Telangana,500037,2022,Q2,251090
Southern Region,Telangana,500039,2022,Q2,245702
Southern Region,Telangana,502032,2022,Q2,231698
Southern Region,Telangana,506002,2022,Q2,228268
Southern Region,Telangana,500013,2022,Q2,226654
Southern Region,Telangana,500072,2022,Q3,523196
Southern Region,Telangana,505001,2022,Q3,339255
Southern Region,Telangana,500018,2022,Q3,338708
Southern Region,Telangana,500008,2022,Q3,297749
Southern Region,Telangana,500055,2022,Q3,285477
Southern Region,Telangana,500037,2022,Q3,264160
Southern Region,Telangana,500039,2022,Q3,257830
Southern Region,Telangana,502032,2022,Q3,243213
Southern Region,Telangana,506002,2022,Q3,239974
Southern Region,Telangana,500013,2022,Q3,237793
Southern Region,Telangana,500072,2022,Q4,547282
Southern Region,Telangana,505001,2022,Q4,355528
Southern Region,Telangana,500018,2022,Q4,354983
Southern Region,Telangana,500008,2022,Q4,311735
Southern Region,Telangana,500055,2022,Q4,299618
Southern Region,Telangana,500037,2022,Q4,277467
Southern Region,Telangana,500039,2022,Q4,270128
Southern Region,Telangana,502032,2022,Q4,254815
Southern Region,Telangana,506002,2022,Q4,251886
Southern Region,Telangana,500013,2022,Q4,249027
North-Eastern Region,Tripura,799001,2018,Q1,5309
North-Eastern Region,Tripura,799003,2018,Q1,3658
North-Eastern Region,Tripura,799006,2018,Q1,2495
North-Eastern Region,Tripura,799007,2018,Q1,2179
North-Eastern Region,Tripura,799002,2018,Q1,2177
North-Eastern Region,Tripura,799004,2018,Q1,1852
North-Eastern Region,Tripura,799114,2018,Q1,1733
North-Eastern Region,Tripura,799102,2018,Q1,1720
North-Eastern Region,Tripura,799155,2018,Q1,1491
North-Eastern Region,Tripura,799205,2018,Q1,1320
North-Eastern Region,Tripura,799001,2018,Q2,7739
North-Eastern Region,Tripura,799003,2018,Q2,5560
North-Eastern Region,Tripura,799006,2018,Q2,3607
North-Eastern Region,Tripura,799002,2018,Q2,3184
North-Eastern Region,Tripura,799007,2018,Q2,3184
North-Eastern Region,Tripura,799004,2018,Q2,2819
North-Eastern Region,Tripura,799114,2018,Q2,2609
North-Eastern Region,Tripura,799102,2018,Q2,2582
North-Eastern Region,Tripura,799155,2018,Q2,2382
North-Eastern Region,Tripura,799205,2018,Q2,2016
North-Eastern Region,Tripura,799001,2018,Q3,10116
North-Eastern Region,Tripura,799003,2018,Q3,7364
North-Eastern Region,Tripura,799006,2018,Q3,4766
North-Eastern Region,Tripura,799002,2018,Q3,4214
North-Eastern Region,Tripura,799007,2018,Q3,4058
North-Eastern Region,Tripura,799155,2018,Q3,3959
North-Eastern Region,Tripura,799004,2018,Q3,3792
North-Eastern Region,Tripura,799102,2018,Q3,3730
North-Eastern Region,Tripura,799114,2018,Q3,3713
North-Eastern Region,Tripura,799205,2018,Q3,2889
North-Eastern Region,Tripura,799001,2018,Q4,12625
North-Eastern Region,Tripura,799003,2018,Q4,9212
North-Eastern Region,Tripura,799006,2018,Q4,6036
North-Eastern Region,Tripura,799002,2018,Q4,5315
North-Eastern Region,Tripura,799155,2018,Q4,5088
North-Eastern Region,Tripura,799007,2018,Q4,5022
North-Eastern Region,Tripura,799102,2018,Q4,4865
North-Eastern Region,Tripura,799114,2018,Q4,4862
North-Eastern Region,Tripura,799004,2018,Q4,4839
North-Eastern Region,Tripura,799205,2018,Q4,3760
North-Eastern Region,Tripura,799001,2019,Q1,14805
North-Eastern Region,Tripura,799003,2019,Q1,10956
North-Eastern Region,Tripura,799006,2019,Q1,7047
North-Eastern Region,Tripura,799002,2019,Q1,6123
North-Eastern Region,Tripura,799155,2019,Q1,5854
North-Eastern Region,Tripura,799114,2019,Q1,5790
North-Eastern Region,Tripura,799102,2019,Q1,5778
North-Eastern Region,Tripura,799007,2019,Q1,5767
North-Eastern Region,Tripura,799004,2019,Q1,5621
North-Eastern Region,Tripura,799205,2019,Q1,4515
North-Eastern Region,Tripura,799001,2019,Q2,16798
North-Eastern Region,Tripura,799003,2019,Q2,13483
North-Eastern Region,Tripura,799006,2019,Q2,8140
North-Eastern Region,Tripura,799002,2019,Q2,7125
North-Eastern Region,Tripura,799102,2019,Q2,6905
North-Eastern Region,Tripura,799114,2019,Q2,6796
North-Eastern Region,Tripura,799155,2019,Q2,6631
North-Eastern Region,Tripura,799004,2019,Q2,6606
North-Eastern Region,Tripura,799007,2019,Q2,6544
North-Eastern Region,Tripura,799205,2019,Q2,5381
North-Eastern Region,Tripura,799001,2019,Q3,18755
North-Eastern Region,Tripura,799003,2019,Q3,15422
North-Eastern Region,Tripura,799006,2019,Q3,9187
North-Eastern Region,Tripura,799002,2019,Q3,8029
North-Eastern Region,Tripura,799102,2019,Q3,7680
North-Eastern Region,Tripura,799114,2019,Q3,7570
North-Eastern Region,Tripura,799004,2019,Q3,7391
North-Eastern Region,Tripura,799007,2019,Q3,7245
North-Eastern Region,Tripura,799155,2019,Q3,7186
North-Eastern Region,Tripura,799205,2019,Q3,6016
North-Eastern Region,Tripura,799001,2019,Q4,20197
North-Eastern Region,Tripura,799003,2019,Q4,16676
North-Eastern Region,Tripura,799006,2019,Q4,9937
North-Eastern Region,Tripura,799002,2019,Q4,8739
North-Eastern Region,Tripura,799102,2019,Q4,8512
North-Eastern Region,Tripura,799114,2019,Q4,8365
North-Eastern Region,Tripura,799004,2019,Q4,8090
North-Eastern Region,Tripura,799155,2019,Q4,8025
North-Eastern Region,Tripura,799007,2019,Q4,7836
North-Eastern Region,Tripura,799205,2019,Q4,6624
North-Eastern Region,Tripura,799001,2020,Q1,21861
North-Eastern Region,Tripura,799003,2020,Q1,18173
North-Eastern Region,Tripura,799006,2020,Q1,10847
North-Eastern Region,Tripura,799002,2020,Q1,9526
North-Eastern Region,Tripura,799102,2020,Q1,9306
North-Eastern Region,Tripura,799114,2020,Q1,9131
North-Eastern Region,Tripura,799004,2020,Q1,8844
North-Eastern Region,Tripura,799155,2020,Q1,8712
North-Eastern Region,Tripura,799007,2020,Q1,8417
North-Eastern Region,Tripura,799205,2020,Q1,7325
North-Eastern Region,Tripura,799001,2020,Q2,23830
North-Eastern Region,Tripura,799003,2020,Q2,19686
North-Eastern Region,Tripura,799006,2020,Q2,11961
North-Eastern Region,Tripura,799102,2020,Q2,10583
North-Eastern Region,Tripura,799002,2020,Q2,10419
North-Eastern Region,Tripura,799114,2020,Q2,10138
North-Eastern Region,Tripura,799004,2020,Q2,9850
North-Eastern Region,Tripura,799155,2020,Q2,9468
North-Eastern Region,Tripura,799007,2020,Q2,9103
North-Eastern Region,Tripura,799205,2020,Q2,8237
North-Eastern Region,Tripura,799001,2020,Q3,26184
North-Eastern Region,Tripura,799003,2020,Q3,21525
North-Eastern Region,Tripura,799006,2020,Q3,13199
North-Eastern Region,Tripura,799102,2020,Q3,11961
North-Eastern Region,Tripura,799002,2020,Q3,11419
North-Eastern Region,Tripura,799114,2020,Q3,11221
North-Eastern Region,Tripura,799004,2020,Q3,10988
North-Eastern Region,Tripura,799155,2020,Q3,10417
North-Eastern Region,Tripura,799007,2020,Q3,9861
North-Eastern Region,Tripura,799205,2020,Q3,9264
North-Eastern Region,Tripura,799001,2020,Q4,28351
North-Eastern Region,Tripura,799003,2020,Q4,23114
North-Eastern Region,Tripura,799006,2020,Q4,14333
North-Eastern Region,Tripura,799102,2020,Q4,12945
North-Eastern Region,Tripura,799002,2020,Q4,12369
North-Eastern Region,Tripura,799114,2020,Q4,12123
North-Eastern Region,Tripura,799004,2020,Q4,11861
North-Eastern Region,Tripura,799155,2020,Q4,11111
North-Eastern Region,Tripura,799007,2020,Q4,10586
North-Eastern Region,Tripura,799205,2020,Q4,9999
North-Eastern Region,Tripura,799001,2021,Q1,30415
North-Eastern Region,Tripura,799003,2021,Q1,24761
North-Eastern Region,Tripura,799006,2021,Q1,15407
North-Eastern Region,Tripura,799102,2021,Q1,13875
North-Eastern Region,Tripura,799002,2021,Q1,13259
North-Eastern Region,Tripura,799114,2021,Q1,12991
North-Eastern Region,Tripura,799004,2021,Q1,12718
North-Eastern Region,Tripura,799155,2021,Q1,11835
North-Eastern Region,Tripura,799007,2021,Q1,11404
North-Eastern Region,Tripura,799205,2021,Q1,10728
North-Eastern Region,Tripura,799001,2021,Q2,32443
North-Eastern Region,Tripura,799003,2021,Q2,26398
North-Eastern Region,Tripura,799006,2021,Q2,16480
North-Eastern Region,Tripura,799102,2021,Q2,14961
North-Eastern Region,Tripura,799002,2021,Q2,14184
North-Eastern Region,Tripura,799114,2021,Q2,13953
North-Eastern Region,Tripura,799004,2021,Q2,13618
North-Eastern Region,Tripura,799155,2021,Q2,12688
North-Eastern Region,Tripura,799007,2021,Q2,12171
North-Eastern Region,Tripura,799205,2021,Q2,11526
North-Eastern Region,Tripura,799001,2021,Q3,34754
North-Eastern Region,Tripura,799003,2021,Q3,28328
North-Eastern Region,Tripura,799006,2021,Q3,17676
North-Eastern Region,Tripura,799102,2021,Q3,16110
North-Eastern Region,Tripura,799002,2021,Q3,15161
North-Eastern Region,Tripura,799114,2021,Q3,15042
North-Eastern Region,Tripura,799004,2021,Q3,14630
North-Eastern Region,Tripura,799155,2021,Q3,13681
North-Eastern Region,Tripura,799007,2021,Q3,13030
North-Eastern Region,Tripura,799205,2021,Q3,12462
North-Eastern Region,Tripura,799001,2021,Q4,37053
North-Eastern Region,Tripura,799003,2021,Q4,30202
North-Eastern Region,Tripura,799006,2021,Q4,18860
North-Eastern Region,Tripura,799102,2021,Q4,17294
North-Eastern Region,Tripura,799002,2021,Q4,16156
North-Eastern Region,Tripura,799114,2021,Q4,16098
North-Eastern Region,Tripura,799004,2021,Q4,15668
North-Eastern Region,Tripura,799155,2021,Q4,14625
North-Eastern Region,Tripura,799007,2021,Q4,13875
North-Eastern Region,Tripura,799205,2021,Q4,13336
North-Eastern Region,Tripura,799001,2022,Q1,39256
North-Eastern Region,Tripura,799003,2022,Q1,31986
North-Eastern Region,Tripura,799006,2022,Q1,20017
North-Eastern Region,Tripura,799102,2022,Q1,18503
North-Eastern Region,Tripura,799002,2022,Q1,17110
North-Eastern Region,Tripura,799114,2022,Q1,17110
North-Eastern Region,Tripura,799004,2022,Q1,16672
North-Eastern Region,Tripura,799155,2022,Q1,15580
North-Eastern Region,Tripura,799007,2022,Q1,14684
North-Eastern Region,Tripura,799205,2022,Q1,14236
North-Eastern Region,Tripura,799001,2022,Q2,41385
North-Eastern Region,Tripura,799003,2022,Q2,33780
North-Eastern Region,Tripura,799006,2022,Q2,21113
North-Eastern Region,Tripura,799102,2022,Q2,19586
North-Eastern Region,Tripura,799114,2022,Q2,18129
North-Eastern Region,Tripura,799002,2022,Q2,18019
North-Eastern Region,Tripura,799004,2022,Q2,17628
North-Eastern Region,Tripura,799155,2022,Q2,16480
North-Eastern Region,Tripura,799007,2022,Q2,15483
North-Eastern Region,Tripura,799205,2022,Q2,14996
North-Eastern Region,Tripura,799001,2022,Q3,43603
North-Eastern Region,Tripura,799003,2022,Q3,35586
North-Eastern Region,Tripura,799006,2022,Q3,22254
North-Eastern Region,Tripura,799102,2022,Q3,20683
North-Eastern Region,Tripura,799114,2022,Q3,19108
North-Eastern Region,Tripura,799002,2022,Q3,19010
North-Eastern Region,Tripura,799004,2022,Q3,18606
North-Eastern Region,Tripura,799155,2022,Q3,17384
North-Eastern Region,Tripura,799007,2022,Q3,16301
North-Eastern Region,Tripura,799205,2022,Q3,15835
North-Eastern Region,Tripura,799001,2022,Q4,45881
North-Eastern Region,Tripura,799003,2022,Q4,37391
North-Eastern Region,Tripura,799006,2022,Q4,23420
North-Eastern Region,Tripura,799102,2022,Q4,21582
North-Eastern Region,Tripura,799114,2022,Q4,20070
North-Eastern Region,Tripura,799002,2022,Q4,19938
North-Eastern Region,Tripura,799004,2022,Q4,19534
North-Eastern Region,Tripura,799155,2022,Q4,18162
North-Eastern Region,Tripura,799007,2022,Q4,17130
North-Eastern Region,Tripura,799205,2022,Q4,16550
Central Region,Uttar Pradesh,201301,2018,Q1,114625
Central Region,Uttar Pradesh,201307,2018,Q1,56583
Central Region,Uttar Pradesh,201009,2018,Q1,54783
Central Region,Uttar Pradesh,211002,2018,Q1,51023
Central Region,Uttar Pradesh,201318,2018,Q1,49362
Central Region,Uttar Pradesh,201308,2018,Q1,42420
Central Region,Uttar Pradesh,250001,2018,Q1,41193
Central Region,Uttar Pradesh,201014,2018,Q1,38782
Central Region,Uttar Pradesh,226010,2018,Q1,38589
Central Region,Uttar Pradesh,201304,2018,Q1,37654
Central Region,Uttar Pradesh,201301,2018,Q2,151073
Central Region,Uttar Pradesh,201307,2018,Q2,72411
Central Region,Uttar Pradesh,201009,2018,Q2,71991
Central Region,Uttar Pradesh,211002,2018,Q2,68114
Central Region,Uttar Pradesh,201318,2018,Q2,63900
Central Region,Uttar Pradesh,250001,2018,Q2,54856
Central Region,Uttar Pradesh,201308,2018,Q2,53985
Central Region,Uttar Pradesh,226010,2018,Q2,51161
Central Region,Uttar Pradesh,201014,2018,Q2,50249
Central Region,Uttar Pradesh,201304,2018,Q2,49291
Central Region,Uttar Pradesh,201301,2018,Q3,188664
Central Region,Uttar Pradesh,201307,2018,Q3,89958
Central Region,Uttar Pradesh,201009,2018,Q3,88997
Central Region,Uttar Pradesh,211002,2018,Q3,81996
Central Region,Uttar Pradesh,201318,2018,Q3,77173
Central Region,Uttar Pradesh,250001,2018,Q3,66777
Central Region,Uttar Pradesh,201308,2018,Q3,66265
Central Region,Uttar Pradesh,201014,2018,Q3,63092
Central Region,Uttar Pradesh,226010,2018,Q3,62616
Central Region,Uttar Pradesh,201304,2018,Q3,61745
Central Region,Uttar Pradesh,201301,2018,Q4,250205
Central Region,Uttar Pradesh,201009,2018,Q4,118561
Central Region,Uttar Pradesh,201307,2018,Q4,115602
Central Region,Uttar Pradesh,211002,2018,Q4,99215
Central Region,Uttar Pradesh,201318,2018,Q4,98765
Central Region,Uttar Pradesh,201102,2018,Q4,83251
Central Region,Uttar Pradesh,201308,2018,Q4,83096
Central Region,Uttar Pradesh,250001,2018,Q4,82743
Central Region,Uttar Pradesh,201014,2018,Q4,81787
Central Region,Uttar Pradesh,201304,2018,Q4,81781
Central Region,Uttar Pradesh,201301,2019,Q1,301260
Central Region,Uttar Pradesh,201009,2019,Q1,144046
Central Region,Uttar Pradesh,201307,2019,Q1,135947
Central Region,Uttar Pradesh,201318,2019,Q1,118300
Central Region,Uttar Pradesh,211002,2019,Q1,115266
Central Region,Uttar Pradesh,201102,2019,Q1,103700
Central Region,Uttar Pradesh,201304,2019,Q1,98500
Central Region,Uttar Pradesh,250001,2019,Q1,98424
Central Region,Uttar Pradesh,201308,2019,Q1,97239
Central Region,Uttar Pradesh,201014,2019,Q1,95743
Central Region,Uttar Pradesh,201301,2019,Q2,336709
Central Region,Uttar Pradesh,201009,2019,Q2,163175
Central Region,Uttar Pradesh,201307,2019,Q2,150570
Central Region,Uttar Pradesh,201318,2019,Q2,132350
Central Region,Uttar Pradesh,211002,2019,Q2,127093
Central Region,Uttar Pradesh,201102,2019,Q2,120848
Central Region,Uttar Pradesh,250001,2019,Q2,114100
Central Region,Uttar Pradesh,201304,2019,Q2,110497
Central Region,Uttar Pradesh,201308,2019,Q2,107652
Central Region,Uttar Pradesh,201014,2019,Q2,106204
Central Region,Uttar Pradesh,201301,2019,Q3,369425
Central Region,Uttar Pradesh,201009,2019,Q3,181701
Central Region,Uttar Pradesh,201307,2019,Q3,164576
Central Region,Uttar Pradesh,201318,2019,Q3,145568
Central Region,Uttar Pradesh,201102,2019,Q3,139053
Central Region,Uttar Pradesh,211002,2019,Q3,138117
Central Region,Uttar Pradesh,250001,2019,Q3,129231
Central Region,Uttar Pradesh,201304,2019,Q3,121814
Central Region,Uttar Pradesh,201308,2019,Q3,117632
Central Region,Uttar Pradesh,247001,2019,Q3,116900
Central Region,Uttar Pradesh,201301,2019,Q4,398548
Central Region,Uttar Pradesh,201009,2019,Q4,198846
Central Region,Uttar Pradesh,201307,2019,Q4,177022
Central Region,Uttar Pradesh,201318,2019,Q4,157783
Central Region,Uttar Pradesh,201102,2019,Q4,156516
Central Region,Uttar Pradesh,211002,2019,Q4,149208
Central Region,Uttar Pradesh,250001,2019,Q4,142373
Central Region,Uttar Pradesh,201304,2019,Q4,132136
Central Region,Uttar Pradesh,247001,2019,Q4,128979
Central Region,Uttar Pradesh,201308,2019,Q4,126492
Central Region,Uttar Pradesh,201301,2020,Q1,425915
Central Region,Uttar Pradesh,201009,2020,Q1,216851
Central Region,Uttar Pradesh,201307,2020,Q1,188483
Central Region,Uttar Pradesh,201102,2020,Q1,176490
Central Region,Uttar Pradesh,201318,2020,Q1,170164
Central Region,Uttar Pradesh,211002,2020,Q1,159892
Central Region,Uttar Pradesh,250001,2020,Q1,156932
Central Region,Uttar Pradesh,247001,2020,Q1,145252
Central Region,Uttar Pradesh,201304,2020,Q1,142149
Central Region,Uttar Pradesh,201308,2020,Q1,134788
Central Region,Uttar Pradesh,201301,2020,Q2,445271
Central Region,Uttar Pradesh,201009,2020,Q2,233893
Central Region,Uttar Pradesh,201307,2020,Q2,198973
Central Region,Uttar Pradesh,201102,2020,Q2,197204
Central Region,Uttar Pradesh,201318,2020,Q2,181101
Central Region,Uttar Pradesh,250001,2020,Q2,171693
Central Region,Uttar Pradesh,211002,2020,Q2,168162
Central Region,Uttar Pradesh,247001,2020,Q2,163186
Central Region,Uttar Pradesh,201304,2020,Q2,150626
Central Region,Uttar Pradesh,244001,2020,Q2,148286
Central Region,Uttar Pradesh,201301,2020,Q3,472490
Central Region,Uttar Pradesh,201009,2020,Q3,254167
Central Region,Uttar Pradesh,201102,2020,Q3,217344
Central Region,Uttar Pradesh,201307,2020,Q3,212086
Central Region,Uttar Pradesh,201318,2020,Q3,195737
Central Region,Uttar Pradesh,250001,2020,Q3,187222
Central Region,Uttar Pradesh,247001,2020,Q3,180262
Central Region,Uttar Pradesh,211002,2020,Q3,179148
Central Region,Uttar Pradesh,244001,2020,Q3,163682
Central Region,Uttar Pradesh,201304,2020,Q3,161850
Central Region,Uttar Pradesh,201301,2020,Q4,504506
Central Region,Uttar Pradesh,201009,2020,Q4,275685
Central Region,Uttar Pradesh,201102,2020,Q4,240152
Central Region,Uttar Pradesh,201307,2020,Q4,227351
Central Region,Uttar Pradesh,201318,2020,Q4,212043
Central Region,Uttar Pradesh,250001,2020,Q4,203632
Central Region,Uttar Pradesh,247001,2020,Q4,199145
Central Region,Uttar Pradesh,211002,2020,Q4,193284
Central Region,Uttar Pradesh,244001,2020,Q4,180332
Central Region,Uttar Pradesh,202001,2020,Q4,177265
Central Region,Uttar Pradesh,201301,2021,Q1,541127
Central Region,Uttar Pradesh,201009,2021,Q1,296638
Central Region,Uttar Pradesh,201102,2021,Q1,260999
Central Region,Uttar Pradesh,201307,2021,Q1,243576
Central Region,Uttar Pradesh,201318,2021,Q1,228468
Central Region,Uttar Pradesh,250001,2021,Q1,218966
Central Region,Uttar Pradesh,247001,2021,Q1,215857
Central Region,Uttar Pradesh,211002,2021,Q1,207823
Central Region,Uttar Pradesh,244001,2021,Q1,195695
